data_type,model_type,item_id,source_id,worker_id,question,answer
tifa160,sd1dot1,tifa160_94,coco_426642,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_94,coco_426642,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_94,coco_426642,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_94,coco_426642,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_74,coco_29031,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_74,coco_29031,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_74,coco_29031,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_74,coco_29031,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_74,coco_29031,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_134,partiprompt_86,4375840905,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_134,partiprompt_86,4375843592,How consistent is the image with the text description?,2
tifa160,sd1dot1,tifa160_134,partiprompt_86,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_134,partiprompt_86,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_134,partiprompt_86,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_53,coco_764251,4375840905,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_53,coco_764251,4375843592,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_53,coco_764251,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_53,coco_764251,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_53,coco_764251,4389767429,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_23,partiprompt_1412,4375840905,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_23,partiprompt_1412,4375843592,How consistent is the image with the text description?,2
tifa160,mini-dalle,tifa160_23,partiprompt_1412,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_23,partiprompt_1412,4387897261,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_23,partiprompt_1412,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_146,partiprompt_202,4375840905,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_146,partiprompt_202,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_146,partiprompt_202,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_146,partiprompt_202,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_146,partiprompt_202,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_28,paintskill_275,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_28,paintskill_275,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_28,paintskill_275,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_28,paintskill_275,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_28,paintskill_275,4389767429,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_62,coco_224178,4375840905,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_62,coco_224178,4375843592,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_62,coco_224178,4379690288,How consistent is the image with the text description?,4
tifa160,mini-dalle,tifa160_62,coco_224178,4387897261,How consistent is the image with the text description?,3
tifa160,mini-dalle,tifa160_62,coco_224178,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_80,coco_653095,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_80,coco_653095,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_80,coco_653095,4379690288,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_80,coco_653095,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_80,coco_653095,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_17,coco_138003,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_17,coco_138003,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_17,coco_138003,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_17,coco_138003,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot1,tifa160_17,coco_138003,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_36,partiprompt_116,4375840905,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_36,partiprompt_116,4375843592,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_36,partiprompt_116,4379690288,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_36,partiprompt_116,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_36,partiprompt_116,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_111,drawbench_149,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_111,drawbench_149,4375843592,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_111,drawbench_149,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_111,drawbench_149,4389767429,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_43,coco_694975,4375840905,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_43,coco_694975,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_43,coco_694975,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_43,coco_694975,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_43,coco_694975,4389767429,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_102,coco_323167,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_102,coco_323167,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_102,coco_323167,4379690288,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_102,coco_323167,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_102,coco_323167,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_53,coco_764251,4375840905,How consistent is the image with the text description?,5
tifa160,sd2dot1,tifa160_53,coco_764251,4375843592,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_53,coco_764251,4379690288,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_53,coco_764251,4387897261,How consistent is the image with the text description?,4
tifa160,sd2dot1,tifa160_53,coco_764251,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_12,coco_292534,4375840905,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_12,coco_292534,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot1,tifa160_12,coco_292534,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_12,coco_292534,4387897261,How consistent is the image with the text description?,3
tifa160,sd1dot1,tifa160_12,coco_292534,4389767429,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_109,paintskill_13,4375840905,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_109,paintskill_13,4375843592,How consistent is the image with the text description?,2
tifa160,sd2dot1,tifa160_109,paintskill_13,4379690288,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_109,paintskill_13,4387897261,How consistent is the image with the text description?,3
tifa160,sd2dot1,tifa160_109,paintskill_13,4389767429,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_92,coco_668102,4375840905,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_92,coco_668102,4375843592,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_92,coco_668102,4379690288,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_92,coco_668102,4387897261,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_92,coco_668102,4389767429,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_71,coco_544211,4375840905,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_71,coco_544211,4375843592,How consistent is the image with the text description?,3
tifa160,vq-diffusion,tifa160_71,coco_544211,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_71,coco_544211,4387897261,How consistent is the image with the text description?,4
tifa160,vq-diffusion,tifa160_71,coco_544211,4389767429,How consistent is the image with the text description?,3
tifa160,sd1dot5,tifa160_49,coco_800322,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_49,coco_800322,4375843592,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_49,coco_800322,4379690288,How consistent is the image with the text description?,4
tifa160,sd1dot5,tifa160_49,coco_800322,4387897261,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_49,coco_800322,4389767429,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_106,paintskill_31,4375840905,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_106,paintskill_31,4375843592,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_106,paintskill_31,4379690288,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_106,paintskill_31,4387897261,How consistent is the image with the text description?,5
tifa160,vq-diffusion,tifa160_106,paintskill_31,4389767429,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_56,coco_602469,4375840905,How consistent is the image with the text description?,5
tifa160,sd1dot5,tifa160_56,coco_602469,4375843592,How consistent is the image with the text description?,5
