Index,Video,Question,Answer
2855,videos/Hv_DRJZZ2qI.2.16.mp4,Is the camera not moving from the side to track the subject?,Yes
2856,videos/qMeHR2Dc4mQ.0.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2857,videos/Ni7AYED85z4.2.17.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2858,videos/qMeHR2Dc4mQ.0.0.mp4,Is the camera not moving from the side to track the subject?,No
2859,videos/Ni7AYED85z4.2.17.mp4,Is the camera not moving from the side to track the subject?,Yes
2860,videos/JpEfHcVrtXI.3.6.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2861,videos/ZpJpZGktliQ.0.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2862,videos/JpEfHcVrtXI.3.6.mp4,Is the camera not moving from the side to track the subject?,No
2863,videos/ZpJpZGktliQ.0.0.mp4,Is the camera not moving from the side to track the subject?,Yes
2864,videos/3pxrECZYEAA.2.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2865,videos/RZs5Hz1klno.5.6.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2866,videos/3pxrECZYEAA.2.3.mp4,Is the camera not moving from the side to track the subject?,No
2867,videos/RZs5Hz1klno.5.6.mp4,Is the camera not moving from the side to track the subject?,Yes
2868,videos/Gel59Iy3YhQ.0.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2869,videos/1hu1np_BI2M.9.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2870,videos/Gel59Iy3YhQ.0.3.mp4,Is the camera not moving from the side to track the subject?,No
2871,videos/1hu1np_BI2M.9.1.mp4,Is the camera not moving from the side to track the subject?,Yes
2872,videos/tCRbVEGHZlQ.0.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2873,videos/upC8hjr2b4g.14.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2874,videos/tCRbVEGHZlQ.0.4.mp4,Is the camera not moving from the side to track the subject?,No
2875,videos/upC8hjr2b4g.14.2.mp4,Is the camera not moving from the side to track the subject?,Yes
2876,videos/HasIb5pfWkQ.3.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2877,videos/KAer-wHAd38.5.8.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2878,videos/HasIb5pfWkQ.3.3.mp4,Is the camera not moving from the side to track the subject?,No
2879,videos/KAer-wHAd38.5.8.mp4,Is the camera not moving from the side to track the subject?,Yes
2880,videos/99f927656086265ccda299e2c2ec394f4bfded4daa3ea64efcb4ee6c95b8c7de.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2881,videos/rz8KzLbdS7g.8.5.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2882,videos/99f927656086265ccda299e2c2ec394f4bfded4daa3ea64efcb4ee6c95b8c7de.0.mp4,Is the camera not moving from the side to track the subject?,No
2883,videos/rz8KzLbdS7g.8.5.mp4,Is the camera not moving from the side to track the subject?,Yes
2884,videos/FbSNaKmBfO0.3.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2885,videos/VKre9_wM3Mo.1.15.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2886,videos/FbSNaKmBfO0.3.1.mp4,Is the camera not moving from the side to track the subject?,No
2887,videos/VKre9_wM3Mo.1.15.mp4,Is the camera not moving from the side to track the subject?,Yes
2888,videos/RIz3klPET3o.0.6.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2889,videos/PIvOfcR77SQ.1.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2890,videos/RIz3klPET3o.0.6.mp4,Is the camera not moving from the side to track the subject?,No
2891,videos/PIvOfcR77SQ.1.0.mp4,Is the camera not moving from the side to track the subject?,Yes
2892,videos/Gel59Iy3YhQ.11.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2893,videos/A_StkRKB1jU.0.7.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2894,videos/Gel59Iy3YhQ.11.1.mp4,Is the camera not moving from the side to track the subject?,No
2895,videos/A_StkRKB1jU.0.7.mp4,Is the camera not moving from the side to track the subject?,Yes
2896,videos/wm7U8nEH59o.0.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2897,videos/QaRnEZFM6ZQ.0.9.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2898,videos/wm7U8nEH59o.0.0.mp4,Is the camera not moving from the side to track the subject?,No
2899,videos/QaRnEZFM6ZQ.0.9.mp4,Is the camera not moving from the side to track the subject?,Yes
2900,videos/4080.2.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2901,videos/Gel59Iy3YhQ.53.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2902,videos/4080.2.3.mp4,Is the camera not moving from the side to track the subject?,No
2903,videos/Gel59Iy3YhQ.53.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2904,videos/ljg_EgXMjO0.3.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2905,videos/012c118a-b3092f3b.6.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2906,videos/ljg_EgXMjO0.3.0.mp4,Is the camera not moving from the side to track the subject?,No
2907,videos/012c118a-b3092f3b.6.mp4,Is the camera not moving from the side to track the subject?,Yes
2908,videos/3pxrECZYEAA.3.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2909,videos/394cd3ffde533c8b364131cb7286c88786fc1892c52e78c2fa113e654363a9f7.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2910,videos/3pxrECZYEAA.3.1.mp4,Is the camera not moving from the side to track the subject?,No
2911,videos/394cd3ffde533c8b364131cb7286c88786fc1892c52e78c2fa113e654363a9f7.0.mp4,Is the camera not moving from the side to track the subject?,Yes
2912,videos/f4ZzHtww6Tc.2.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2913,videos/QMlfVwN3iTw.3.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2914,videos/f4ZzHtww6Tc.2.2.mp4,Is the camera not moving from the side to track the subject?,No
2915,videos/QMlfVwN3iTw.3.0.mp4,Is the camera not moving from the side to track the subject?,Yes
2916,videos/mIiPt1YVkP8.11.8.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2917,videos/piQsdrDKzzM.1.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2918,videos/mIiPt1YVkP8.11.8.mp4,Is the camera not moving from the side to track the subject?,No
2919,videos/piQsdrDKzzM.1.2.mp4,Is the camera not moving from the side to track the subject?,Yes
2920,videos/MQugcNLFI9k.7.11.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2921,videos/hpTEzp-6CkM.0.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2922,videos/MQugcNLFI9k.7.11.mp4,Is the camera not moving from the side to track the subject?,No
2923,videos/hpTEzp-6CkM.0.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2924,videos/JpEfHcVrtXI.3.9.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2925,videos/0Pzq0URbL2M.5.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2926,videos/JpEfHcVrtXI.3.9.mp4,Is the camera not moving from the side to track the subject?,No
2927,videos/0Pzq0URbL2M.5.1.mp4,Is the camera not moving from the side to track the subject?,Yes
2928,videos/RIz3klPET3o.0.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2929,videos/MQugcNLFI9k.0.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2930,videos/RIz3klPET3o.0.1.mp4,Is the camera not moving from the side to track the subject?,No
2931,videos/MQugcNLFI9k.0.2.mp4,Is the camera not moving from the side to track the subject?,Yes
2932,videos/ex_On2pyFFY.0.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2933,videos/u35WIs62R2M.1.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2934,videos/ex_On2pyFFY.0.4.mp4,Is the camera not moving from the side to track the subject?,No
2935,videos/u35WIs62R2M.1.4.mp4,Is the camera not moving from the side to track the subject?,Yes
2936,videos/TP_0Vv5F29I.2.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2937,videos/7xltSb3VBJQ.2.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2938,videos/TP_0Vv5F29I.2.0.mp4,Is the camera not moving from the side to track the subject?,No
2939,videos/7xltSb3VBJQ.2.4.mp4,Is the camera not moving from the side to track the subject?,Yes
2940,videos/Gel59Iy3YhQ.46.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2941,videos/2254244.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2942,videos/Gel59Iy3YhQ.46.1.mp4,Is the camera not moving from the side to track the subject?,No
2943,videos/2254244.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2944,videos/px9IqOnilHI.3.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2945,videos/4f3hG-5grlw.4.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2946,videos/px9IqOnilHI.3.0.mp4,Is the camera not moving from the side to track the subject?,No
2947,videos/4f3hG-5grlw.4.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2948,videos/r-BCbF55fxo.0.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2949,videos/3HYfPz8lvDI.4.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2950,videos/r-BCbF55fxo.0.2.mp4,Is the camera not moving from the side to track the subject?,No
2951,videos/3HYfPz8lvDI.4.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2952,videos/KI2lsdXJQ40.2.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2953,videos/ce7a2df064c272a750b3eaa0e6ea6aa10e975f2df17b825549ca3c439aaf0317.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2954,videos/KI2lsdXJQ40.2.4.mp4,Is the camera not moving from the side to track the subject?,No
2955,videos/ce7a2df064c272a750b3eaa0e6ea6aa10e975f2df17b825549ca3c439aaf0317.0.mp4,Is the camera not moving from the side to track the subject?,Yes
2956,videos/sguYb2y3u6w.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2957,videos/5454.1.13.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2958,videos/sguYb2y3u6w.0.mp4,Is the camera not moving from the side to track the subject?,No
2959,videos/5454.1.13.mp4,Is the camera not moving from the side to track the subject?,Yes
2960,videos/3vBUREkRzug.0.5.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2961,videos/OCBYMQzG44U.2.8.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2962,videos/3vBUREkRzug.0.5.mp4,Is the camera not moving from the side to track the subject?,No
2963,videos/OCBYMQzG44U.2.8.mp4,Is the camera not moving from the side to track the subject?,Yes
2964,videos/3pxrECZYEAA.2.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2965,videos/Gel59Iy3YhQ.13.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2966,videos/3pxrECZYEAA.2.0.mp4,Is the camera not moving from the side to track the subject?,No
2967,videos/Gel59Iy3YhQ.13.4.mp4,Is the camera not moving from the side to track the subject?,Yes
2968,videos/Gel59Iy3YhQ.0.7.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2969,videos/Gel59Iy3YhQ.29.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2970,videos/Gel59Iy3YhQ.0.7.mp4,Is the camera not moving from the side to track the subject?,No
2971,videos/Gel59Iy3YhQ.29.2.mp4,Is the camera not moving from the side to track the subject?,Yes
2972,videos/3pxrECZYEAA.1.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2973,videos/5qKYrajRNwo.2.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2974,videos/3pxrECZYEAA.1.1.mp4,Is the camera not moving from the side to track the subject?,No
2975,videos/5qKYrajRNwo.2.4.mp4,Is the camera not moving from the side to track the subject?,Yes
2976,videos/awPo_VZabRc.6.0.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2977,videos/Ni7AYED85z4.2.15.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2978,videos/awPo_VZabRc.6.0.mp4,Is the camera not moving from the side to track the subject?,No
2979,videos/Ni7AYED85z4.2.15.mp4,Is the camera not moving from the side to track the subject?,Yes
2980,videos/Gel59Iy3YhQ.18.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2981,videos/KF5p8VIbt0Y.1.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2982,videos/Gel59Iy3YhQ.18.3.mp4,Is the camera not moving from the side to track the subject?,No
2983,videos/KF5p8VIbt0Y.1.1.mp4,Is the camera not moving from the side to track the subject?,Yes
2984,videos/1a1cecb8-2476-4966-9786-3fe0dce1ec0f.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2985,videos/NZ3Pba3Xsk4.5.3.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2986,videos/1a1cecb8-2476-4966-9786-3fe0dce1ec0f.3.mp4,Is the camera not moving from the side to track the subject?,No
2987,videos/NZ3Pba3Xsk4.5.3.mp4,Is the camera not moving from the side to track the subject?,Yes
2988,videos/Gel59Iy3YhQ.7.5.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2989,videos/7pqGzmdE5zE.0.1.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2990,videos/Gel59Iy3YhQ.7.5.mp4,Is the camera not moving from the side to track the subject?,No
2991,videos/7pqGzmdE5zE.0.1.mp4,Is the camera not moving from the side to track the subject?,Yes
2992,videos/1470.0.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2993,videos/0OFBj7EjZ-g.4.4.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2994,videos/1470.0.2.mp4,Is the camera not moving from the side to track the subject?,No
2995,videos/0OFBj7EjZ-g.4.4.mp4,Is the camera not moving from the side to track the subject?,Yes
2996,videos/RIz3klPET3o.1.2.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
2997,videos/LNHBMFCzznE.5.13.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,No
2998,videos/RIz3klPET3o.1.2.mp4,Is the camera not moving from the side to track the subject?,No
2999,videos/LNHBMFCzznE.5.13.mp4,Is the camera not moving from the side to track the subject?,Yes
3000,videos/RIz3klPET3o.0.9.mp4,Is it a tracking shot with the camera moving from the side to follow the subject as they move?,Yes
